genetic;length;mass;exercise;smoking;alcohol;sugar;lifespan
82.0;172.0;63.0;1.0;15.0;10.0;2;71
81.0;177.0;79.0;2.0;1.0;3.0;3;88
76.0;156.0;112.0;2.0;14.0;9.0;1;59
79.0;184.0;63.0;2.0;20.0;8.0;3;70
79.0;206.0;80.0;2.0;22.0;8.0;2;66
83.0;184.0;76.0;3.0;13.0;9.0;2;91
79.0;201.0;74.0;1.0;21.0;2.0;2;69
82.0;183.0;101.0;3.0;0.0;9.0;3;94
79.0;170.0;75.0;2.0;11.0;10.0;1;79
81.0;182.0;77.0;3.0;11.0;3.0;2;91
81.0;179.0;81.0;3.0;18.0;5.0;2;83
79.0;168.0;68.0;2.0;7.0;2.0;2;87
82.0;190.0;82.0;2.0;14.0;4.0;2;82
79.0;196.0;71.0;2.0;11.0;8.0;3;79
79.0;192.0;79.0;2.0;1.0;1.0;1;96
79.0;175.0;94.0;1.0;3.0;9.0;2;74
81.0;189.0;65.0;2.0;8.0;8.0;2;84
82.0;162.0;63.0;1.0;20.0;9.0;1;64
84.0;169.0;103.0;1.0;11.0;7.0;2;67
78.0;189.0;84.0;1.0;18.0;5.0;3;64
80.0;192.0;71.0;1.0;22.0;1.0;3;67
80.0;174.0;85.0;2.0;19.0;8.0;2;63
82.0;164.0;64.0;1.0;13.0;7.0;2;70
81.0;198.0;85.0;1.0;15.0;10.0;4;58
79.0;205.0;77.0;1.0;11.0;10.0;5;56
81.0;202.0;93.0;2.0;5.0;6.0;3;88
80.0;202.0;65.0;2.0;12.0;8.0;2;82
80.0;194.0;70.0;2.0;0.0;7.0;2;87
81.0;180.0;68.0;3.0;17.0;8.0;2;86
81.0;181.0;78.0;3.0;1.0;5.0;2;101
81.0;204.0;76.0;4.0;2.0;9.0;3;102
79.0;174.0;94.0;1.0;1.0;6.0;4;69
80.0;176.0;85.0;3.0;19.0;5.0;4;80
80.0;186.0;84.0;3.0;14.0;0.0;1;92
78.0;183.0;80.0;1.0;16.0;9.0;1;67
81.0;206.0;62.0;2.0;5.0;1.0;1;95
79.0;190.0;67.0;2.0;0.0;6.0;3;87
79.0;190.0;90.0;3.0;19.0;7.0;2;82
79.0;191.0;102.0;3.0;11.0;6.0;2;89
82.0;160.0;98.0;3.0;18.0;6.0;2;75
78.0;178.0;90.0;2.0;10.0;8.0;2;75
81.0;181.0;83.0;3.0;3.0;9.0;3;92
81.0;178.0;86.0;1.0;18.0;3.0;3;66
78.0;186.0;89.0;3.0;7.0;4.0;1;92
80.0;174.0;72.0;1.0;1.0;5.0;4;72
79.0;184.0;68.0;3.0;0.0;4.0;2;102
80.0;169.0;81.0;1.0;19.0;1.0;1;67
81.0;193.0;86.0;2.0;16.0;1.0;2;87
78.0;200.0;94.0;2.0;21.0;7.0;3;70
81.0;193.0;91.0;1.0;22.0;6.0;4;55
80.0;177.0;90.0;2.0;16.0;4.0;3;67
81.0;168.0;77.0;1.0;14.0;5.0;1;74
78.0;178.0;71.0;2.0;7.0;9.0;1;81
82.0;198.0;77.0;1.0;8.0;6.0;1;76
81.0;199.0;69.0;1.0;0.0;8.0;3;75
81.0;195.0;74.0;2.0;22.0;3.0;1;84
80.0;191.0;62.0;1.0;8.0;1.0;2;84
82.0;196.0;92.0;1.0;11.0;7.0;1;72
81.0;164.0;80.0;4.0;11.0;6.0;2;94
80.0;170.0;60.0;1.0;11.0;8.0;3;70
80.0;192.0;60.0;2.0;22.0;3.0;4;73
81.0;172.0;71.0;1.0;10.0;9.0;3;68
79.0;192.0;76.0;4.0;0.0;2.0;1;112
80.0;177.0;62.0;2.0;13.0;7.0;3;80
84.0;208.0;95.0;1.0;17.0;1.0;2;76
80.0;196.0;85.0;1.0;14.0;7.0;4;63
82.0;199.0;83.0;3.0;15.0;8.0;3;83
80.0;184.0;90.0;2.0;13.0;8.0;2;74
81.0;184.0;64.0;1.0;10.0;7.0;2;72
76.0;193.0;80.0;1.0;21.0;9.0;3;54
81.0;179.0;86.0;2.0;10.0;1.0;4;74
80.0;182.0;106.0;1.0;14.0;10.0;2;59
82.0;161.0;90.0;2.0;13.0;6.0;3;71
81.0;185.0;73.0;1.0;5.0;9.0;2;77
79.0;207.0;98.0;3.0;13.0;9.0;3;84
78.0;173.0;82.0;3.0;17.0;5.0;3;76
82.0;173.0;98.0;0.0;3.0;7.0;3;60
82.0;196.0;72.0;1.0;0.0;5.0;3;82
82.0;183.0;72.0;2.0;1.0;5.0;4;88
80.0;165.0;92.0;1.0;7.0;9.0;2;66
81.0;193.0;69.0;3.0;16.0;9.0;4;76
77.0;191.0;72.0;3.0;11.0;6.0;3;88
80.0;181.0;72.0;1.0;19.0;8.0;2;61
78.0;179.0;75.0;1.0;6.0;8.0;2;75
77.0;200.0;77.0;1.0;4.0;5.0;1;80
76.0;189.0;74.0;1.0;21.0;1.0;2;61
79.0;203.0;93.0;1.0;0.0;4.0;2;79
81.0;181.0;81.0;1.0;0.0;9.0;3;75
79.0;194.0;62.0;2.0;18.0;7.0;3;77
81.0;163.0;85.0;1.0;12.0;7.0;3;61
80.0;179.0;79.0;1.0;8.0;9.0;1;74
80.0;198.0;76.0;1.0;11.0;7.0;3;73
81.0;176.0;76.0;1.0;4.0;7.0;1;79
80.0;183.0;67.0;2.0;21.0;8.0;2;75
82.0;171.0;88.0;3.0;11.0;9.0;1;85
82.0;175.0;81.0;2.0;0.0;1.0;3;87
78.0;168.0;60.0;2.0;14.0;3.0;3;71
81.0;185.0;70.0;2.0;1.0;8.0;1;88
79.0;186.0;88.0;1.0;5.0;6.0;3;71
79.0;171.0;65.0;3.0;0.0;7.0;3;97
79.0;192.0;80.0;3.0;1.0;6.0;3;90
82.0;155.0;93.0;1.0;19.0;6.0;2;54
76.0;180.0;60.0;0.0;4.0;9.0;2;68
78.0;188.0;68.0;1.0;7.0;5.0;2;70
80.0;155.0;83.0;2.0;1.0;6.0;3;78
78.0;168.0;73.0;2.0;7.0;8.0;1;84
79.0;191.0;69.0;1.0;17.0;8.0;2;61
78.0;174.0;86.0;1.0;0.0;9.0;3;68
80.0;197.0;79.0;1.0;1.0;2.0;3;86
79.0;172.0;79.0;2.0;3.0;4.0;2;82
80.0;195.0;64.0;2.0;8.0;4.0;3;86
79.0;183.0;65.0;1.0;4.0;9.0;1;79
81.0;184.0;62.0;3.0;22.0;9.0;5;73
81.0;177.0;61.0;1.0;1.0;5.0;2;85
81.0;176.0;77.0;3.0;0.0;7.0;3;99
81.0;204.0;62.0;1.0;8.0;5.0;3;80
79.0;183.0;62.0;1.0;15.0;5.0;1;72
82.0;178.0;69.0;2.0;11.0;9.0;2;78
79.0;180.0;79.0;1.0;21.0;1.0;2;64
80.0;193.0;99.0;2.0;11.0;3.0;2;79
80.0;214.0;78.0;3.0;0.0;8.0;3;100
76.0;183.0;79.0;1.0;6.0;7.0;3;67
81.0;192.0;65.0;2.0;16.0;4.0;2;80
79.0;175.0;78.0;1.0;15.0;6.0;4;60
81.0;185.0;62.0;3.0;4.0;5.0;3;96
81.0;179.0;94.0;1.0;20.0;2.0;1;67
80.0;169.0;69.0;1.0;10.0;0.0;2;79
79.0;169.0;79.0;2.0;15.0;7.0;5;68
76.0;170.0;95.0;2.0;19.0;3.0;1;70
76.0;201.0;88.0;0.0;8.0;5.0;4;59
80.0;188.0;78.0;3.0;2.0;8.0;3;93
83.0;184.0;72.0;1.0;13.0;9.0;3;68
79.0;198.0;97.0;1.0;7.0;8.0;2;74
81.0;189.0;84.0;1.0;1.0;9.0;2;77
81.0;170.0;64.0;2.0;8.0;9.0;4;75
81.0;187.0;71.0;1.0;3.0;4.0;2;85
81.0;165.0;67.0;2.0;2.0;8.0;4;81
80.0;165.0;69.0;3.0;16.0;5.0;2;83
81.0;182.0;65.0;2.0;14.0;0.0;1;90
78.0;182.0;91.0;1.0;18.0;3.0;2;68
82.0;190.0;61.0;2.0;12.0;10.0;4;75
79.0;180.0;72.0;3.0;20.0;4.0;2;89
80.0;168.0;102.0;2.0;16.0;2.0;3;68
78.0;183.0;73.0;2.0;21.0;6.0;3;64
77.0;203.0;84.0;2.0;18.0;2.0;2;75
80.0;187.0;71.0;1.0;7.0;4.0;2;81
80.0;200.0;96.0;2.0;2.0;7.0;3;81
80.0;194.0;67.0;3.0;2.0;1.0;1;108
79.0;157.0;82.0;2.0;17.0;4.0;3;71
81.0;175.0;100.0;1.0;4.0;9.0;3;65
78.0;173.0;68.0;2.0;9.0;3.0;2;82
82.0;178.0;80.0;0.0;16.0;3.0;2;62
82.0;168.0;61.0;0.0;16.0;0.0;3;62
81.0;191.0;86.0;1.0;16.0;6.0;3;65
81.0;183.0;66.0;2.0;11.0;8.0;1;81
80.0;173.0;72.0;2.0;6.0;3.0;1;89
78.0;183.0;84.0;2.0;0.0;5.0;3;83
81.0;208.0;105.0;2.0;0.0;8.0;1;89
80.0;179.0;91.0;1.0;17.0;7.0;3;61
83.0;206.0;89.0;1.0;4.0;1.0;3;86
80.0;189.0;70.0;1.0;20.0;7.0;1;65
80.0;176.0;60.0;1.0;16.0;9.0;3;66
78.0;201.0;70.0;1.0;4.0;8.0;2;77
80.0;184.0;74.0;2.0;9.0;6.0;2;80
80.0;178.0;107.0;2.0;17.0;8.0;1;71
82.0;164.0;96.0;2.0;18.0;7.0;3;67
80.0;205.0;62.0;3.0;4.0;8.0;2;105
79.0;164.0;70.0;1.0;0.0;3.0;2;81
82.0;200.0;86.0;1.0;6.0;6.0;1;83
79.0;190.0;86.0;2.0;22.0;2.0;2;76
81.0;188.0;80.0;2.0;1.0;8.0;1;87
80.0;211.0;66.0;3.0;4.0;6.0;3;95
79.0;182.0;68.0;1.0;22.0;3.0;2;67
80.0;179.0;71.0;1.0;21.0;2.0;2;67
83.0;161.0;60.0;1.0;18.0;6.0;2;63
81.0;172.0;85.0;1.0;14.0;9.0;4;60
80.0;188.0;60.0;1.0;21.0;6.0;3;64
82.0;182.0;83.0;2.0;22.0;5.0;3;73
81.0;194.0;75.0;1.0;14.0;6.0;2;65
78.0;183.0;79.0;2.0;20.0;5.0;3;68
84.0;174.0;74.0;3.0;20.0;3.0;2;87
76.0;171.0;88.0;2.0;5.0;6.0;3;77
80.0;188.0;70.0;2.0;4.0;9.0;3;81
78.0;156.0;73.0;1.0;17.0;7.0;1;59
80.0;202.0;70.0;3.0;10.0;8.0;1;96
79.0;184.0;77.0;2.0;13.0;4.0;2;77
80.0;185.0;90.0;3.0;13.0;1.0;3;85
81.0;197.0;76.0;1.0;16.0;8.0;3;66
82.0;184.0;62.0;1.0;1.0;9.0;3;73
81.0;167.0;76.0;1.0;8.0;8.0;4;66
77.0;174.0;79.0;2.0;0.0;10.0;2;85
80.0;182.0;100.0;1.0;13.0;3.0;2;62
81.0;194.0;91.0;1.0;7.0;7.0;2;75
79.0;213.0;85.0;0.0;14.0;3.0;3;63
82.0;185.0;69.0;3.0;13.0;6.0;3;86
80.0;203.0;75.0;1.0;10.0;9.0;3;70
79.0;185.0;64.0;1.0;0.0;5.0;2;82
80.0;187.0;76.0;2.0;0.0;7.0;3;90
81.0;182.0;79.0;2.0;0.0;9.0;3;81
82.0;209.0;87.0;3.0;8.0;2.0;2;100
81.0;198.0;104.0;2.0;8.0;10.0;3;70
82.0;205.0;64.0;2.0;6.0;6.0;2;88
80.0;183.0;83.0;1.0;3.0;1.0;2;82
83.0;191.0;92.0;2.0;17.0;5.0;1;81
79.0;191.0;81.0;1.0;3.0;4.0;3;74
79.0;167.0;87.0;1.0;0.0;6.0;1;74
80.0;181.0;86.0;3.0;22.0;6.0;1;81
80.0;186.0;98.0;2.0;4.0;8.0;4;70
82.0;188.0;80.0;3.0;0.0;3.0;2;107
79.0;184.0;112.0;1.0;2.0;8.0;1;71
80.0;197.0;94.0;1.0;1.0;1.0;3;80
81.0;184.0;79.0;2.0;21.0;6.0;3;68
79.0;187.0;101.0;2.0;7.0;3.0;3;82
79.0;188.0;71.0;2.0;10.0;9.0;2;76
77.0;172.0;66.0;3.0;15.0;5.0;4;76
77.0;184.0;76.0;2.0;13.0;0.0;2;79
81.0;176.0;101.0;2.0;14.0;7.0;3;67
79.0;190.0;108.0;2.0;15.0;6.0;3;68
79.0;166.0;77.0;1.0;16.0;7.0;4;57
82.0;170.0;81.0;1.0;17.0;7.0;1;68
83.0;169.0;85.0;1.0;17.0;4.0;3;65
80.0;182.0;86.0;2.0;14.0;7.0;3;73
81.0;182.0;65.0;1.0;9.0;5.0;2;78
81.0;198.0;84.0;2.0;14.0;7.0;4;72
79.0;169.0;61.0;2.0;1.0;5.0;3;88
79.0;181.0;81.0;1.0;0.0;5.0;1;82
81.0;194.0;82.0;1.0;3.0;9.0;2;75
82.0;163.0;70.0;3.0;4.0;6.0;3;93
78.0;187.0;82.0;2.0;13.0;2.0;3;76
76.0;200.0;83.0;1.0;18.0;3.0;4;54
80.0;186.0;74.0;1.0;0.0;9.0;3;71
79.0;186.0;75.0;2.0;3.0;6.0;3;82
80.0;175.0;65.0;0.0;0.0;9.0;3;67
82.0;173.0;82.0;1.0;2.0;3.0;2;83
79.0;184.0;68.0;2.0;13.0;8.0;4;74
79.0;181.0;70.0;1.0;8.0;9.0;2;69
79.0;207.0;73.0;1.0;0.0;4.0;2;85
81.0;167.0;75.0;2.0;14.0;7.0;3;68
82.0;156.0;85.0;1.0;10.0;7.0;3;61
79.0;190.0;71.0;1.0;0.0;4.0;1;87
80.0;184.0;87.0;2.0;20.0;9.0;2;72
80.0;173.0;61.0;0.0;14.0;3.0;3;62
77.0;181.0;66.0;1.0;20.0;6.0;3;62
78.0;189.0;80.0;1.0;19.0;5.0;2;65
80.0;199.0;79.0;2.0;22.0;7.0;2;79
79.0;211.0;95.0;2.0;11.0;5.0;4;69
82.0;186.0;71.0;3.0;3.0;2.0;2;106
81.0;185.0;91.0;1.0;14.0;6.0;2;69
81.0;178.0;84.0;3.0;20.0;7.0;2;82
80.0;166.0;94.0;2.0;12.0;6.0;1;75
79.0;171.0;67.0;2.0;13.0;1.0;2;79
80.0;169.0;75.0;2.0;6.0;6.0;1;83
79.0;178.0;85.0;1.0;15.0;8.0;3;57
76.0;191.0;104.0;3.0;0.0;6.0;3;87
78.0;187.0;67.0;1.0;2.0;9.0;2;79
83.0;169.0;64.0;0.0;9.0;8.0;3;65
82.0;188.0;102.0;1.0;16.0;5.0;2;68
80.0;198.0;68.0;1.0;1.0;7.0;2;82
81.0;194.0;71.0;1.0;8.0;8.0;3;71
78.0;188.0;73.0;3.0;5.0;9.0;1;90
80.0;174.0;87.0;1.0;6.0;2.0;3;76
80.0;187.0;67.0;2.0;16.0;9.0;1;76
81.0;186.0;63.0;1.0;6.0;7.0;2;83
79.0;209.0;64.0;1.0;5.0;7.0;2;79
81.0;192.0;81.0;1.0;8.0;9.0;2;75
83.0;180.0;86.0;0.0;10.0;3.0;2;68
80.0;193.0;72.0;2.0;22.0;3.0;2;74
81.0;172.0;85.0;1.0;1.0;2.0;2;81
80.0;176.0;93.0;2.0;14.0;6.0;2;71
78.0;175.0;80.0;1.0;18.0;8.0;2;60
79.0;187.0;81.0;1.0;5.0;6.0;2;74
81.0;154.0;84.0;2.0;2.0;6.0;2;79
80.0;199.0;82.0;1.0;2.0;4.0;3;77
80.0;207.0;96.0;1.0;5.0;0.0;4;74
81.0;168.0;96.0;2.0;5.0;3.0;4;70
82.0;185.0;66.0;3.0;9.0;1.0;1;100
80.0;182.0;84.0;2.0;15.0;8.0;2;72
79.0;191.0;84.0;1.0;14.0;9.0;2;65
81.0;206.0;95.0;1.0;20.0;3.0;2;69
77.0;167.0;97.0;1.0;15.0;8.0;1;61
78.0;191.0;83.0;2.0;0.0;6.0;4;81
78.0;195.0;73.0;2.0;12.0;7.0;3;79
79.0;184.0;78.0;2.0;15.0;4.0;4;73
79.0;187.0;75.0;1.0;20.0;8.0;3;62
79.0;171.0;68.0;1.0;21.0;9.0;4;49
80.0;180.0;68.0;1.0;20.0;0.0;2;70
77.0;167.0;62.0;3.0;5.0;5.0;3;88
82.0;194.0;64.0;3.0;22.0;3.0;1;90
79.0;172.0;60.0;2.0;7.0;7.0;3;76
81.0;202.0;94.0;1.0;19.0;9.0;3;57
82.0;205.0;78.0;1.0;12.0;9.0;2;76
80.0;182.0;68.0;1.0;21.0;6.0;1;66
80.0;183.0;78.0;1.0;11.0;6.0;1;74
79.0;186.0;62.0;2.0;9.0;3.0;4;76
80.0;178.0;79.0;3.0;2.0;4.0;2;102
81.0;207.0;74.0;1.0;15.0;0.0;1;79
80.0;183.0;97.0;3.0;13.0;7.0;2;80
79.0;206.0;85.0;2.0;3.0;8.0;1;88
80.0;198.0;64.0;2.0;19.0;8.0;3;78
81.0;188.0;91.0;2.0;11.0;6.0;4;72
79.0;175.0;89.0;2.0;8.0;4.0;2;82
80.0;193.0;74.0;1.0;18.0;8.0;4;60
79.0;184.0;79.0;1.0;11.0;1.0;2;74
79.0;189.0;92.0;2.0;21.0;5.0;1;72
79.0;186.0;92.0;2.0;6.0;6.0;3;82
80.0;201.0;85.0;3.0;11.0;8.0;2;90
78.0;177.0;60.0;2.0;16.0;8.0;3;67
82.0;179.0;76.0;2.0;13.0;8.0;3;79
79.0;186.0;80.0;1.0;14.0;5.0;3;66
79.0;199.0;74.0;1.0;1.0;1.0;4;81
79.0;186.0;71.0;2.0;4.0;5.0;4;76
81.0;203.0;100.0;1.0;0.0;4.0;1;87
80.0;171.0;77.0;2.0;20.0;9.0;3;61
81.0;187.0;95.0;1.0;17.0;4.0;2;64
79.0;195.0;79.0;1.0;10.0;9.0;2;72
79.0;200.0;63.0;0.0;19.0;1.0;4;58
79.0;189.0;90.0;2.0;10.0;9.0;2;82
80.0;195.0;82.0;1.0;10.0;9.0;2;66
81.0;171.0;78.0;0.0;11.0;8.0;2;64
79.0;184.0;66.0;2.0;4.0;8.0;4;83
79.0;188.0;65.0;2.0;2.0;8.0;3;84
78.0;186.0;95.0;1.0;12.0;7.0;1;64
76.0;213.0;109.0;2.0;7.0;3.0;3;80
80.0;184.0;87.0;2.0;13.0;8.0;4;69
79.0;182.0;71.0;1.0;15.0;5.0;2;70
82.0;161.0;72.0;2.0;10.0;5.0;3;74
79.0;173.0;73.0;2.0;7.0;1.0;2;83
80.0;174.0;80.0;2.0;17.0;1.0;3;76
79.0;168.0;68.0;2.0;10.0;4.0;2;76
81.0;171.0;85.0;3.0;0.0;6.0;2;94
79.0;173.0;68.0;1.0;14.0;6.0;2;62
82.0;197.0;81.0;2.0;9.0;6.0;3;81
80.0;194.0;68.0;2.0;17.0;8.0;2;74
82.0;163.0;75.0;1.0;1.0;7.0;2;77
80.0;182.0;91.0;3.0;10.0;9.0;2;82
78.0;195.0;75.0;2.0;9.0;7.0;3;81
77.0;181.0;77.0;3.0;4.0;1.0;3;94
79.0;198.0;70.0;1.0;0.0;6.0;3;74
81.0;185.0;79.0;2.0;5.0;5.0;4;87
83.0;179.0;89.0;1.0;18.0;10.0;3;57
77.0;186.0;88.0;1.0;13.0;8.0;2;58
78.0;203.0;71.0;1.0;1.0;3.0;3;84
80.0;171.0;93.0;2.0;6.0;3.0;1;85
81.0;199.0;71.0;1.0;5.0;7.0;4;69
81.0;193.0;82.0;1.0;0.0;7.0;1;83
80.0;205.0;103.0;2.0;0.0;5.0;2;89
81.0;194.0;84.0;1.0;20.0;9.0;3;59
81.0;179.0;83.0;1.0;21.0;6.0;1;63
81.0;160.0;77.0;1.0;7.0;5.0;1;75
79.0;176.0;62.0;3.0;18.0;7.0;2;85
79.0;185.0;70.0;1.0;21.0;4.0;1;72
79.0;205.0;62.0;1.0;0.0;8.0;3;81
84.0;189.0;62.0;2.0;5.0;4.0;2;96
81.0;185.0;85.0;2.0;10.0;6.0;5;72
82.0;173.0;66.0;2.0;17.0;4.0;2;83
79.0;184.0;79.0;1.0;3.0;8.0;3;73
80.0;194.0;70.0;1.0;4.0;8.0;2;80
81.0;180.0;64.0;2.0;1.0;7.0;2;91
77.0;176.0;87.0;2.0;12.0;1.0;1;84
80.0;183.0;103.0;1.0;7.0;9.0;2;65
79.0;177.0;63.0;2.0;11.0;7.0;2;80
82.0;187.0;72.0;3.0;9.0;8.0;2;94
80.0;176.0;96.0;2.0;11.0;10.0;3;73
80.0;190.0;70.0;2.0;13.0;6.0;1;78
79.0;174.0;65.0;1.0;2.0;9.0;1;82
78.0;175.0;68.0;1.0;3.0;9.0;3;72
78.0;206.0;83.0;1.0;17.0;9.0;3;56
79.0;198.0;68.0;2.0;4.0;7.0;2;85
81.0;185.0;89.0;2.0;20.0;8.0;3;69
81.0;176.0;71.0;1.0;12.0;5.0;4;64
80.0;159.0;65.0;1.0;11.0;10.0;2;67
82.0;170.0;74.0;2.0;5.0;7.0;2;83
80.0;195.0;64.0;2.0;6.0;5.0;1;88
80.0;164.0;112.0;1.0;12.0;7.0;2;58
79.0;188.0;89.0;1.0;22.0;7.0;2;59
81.0;166.0;85.0;3.0;3.0;6.0;4;88
81.0;172.0;99.0;2.0;17.0;6.0;3;66
79.0;189.0;69.0;3.0;13.0;4.0;4;85
79.0;189.0;108.0;1.0;11.0;6.0;2;67
82.0;198.0;91.0;2.0;11.0;7.0;2;76
81.0;159.0;64.0;2.0;1.0;6.0;1;90
79.0;204.0;72.0;2.0;1.0;2.0;2;99
79.0;194.0;62.0;1.0;15.0;7.0;2;69
81.0;183.0;99.0;0.0;10.0;3.0;2;66
82.0;186.0;76.0;1.0;0.0;5.0;2;84
81.0;196.0;94.0;1.0;15.0;8.0;1;67
80.0;180.0;71.0;2.0;13.0;1.0;2;84
81.0;184.0;62.0;2.0;12.0;5.0;2;84
78.0;172.0;85.0;1.0;3.0;3.0;4;74
83.0;192.0;69.0;2.0;0.0;5.0;2;98
79.0;180.0;88.0;3.0;1.0;2.0;2;98
81.0;191.0;92.0;3.0;15.0;9.0;2;81
79.0;193.0;74.0;1.0;12.0;3.0;4;67
82.0;167.0;80.0;1.0;11.0;9.0;1;69
81.0;181.0;94.0;3.0;15.0;3.0;3;88
80.0;191.0;65.0;0.0;6.0;4.0;3;70
78.0;194.0;68.0;2.0;4.0;8.0;3;83
79.0;183.0;89.0;0.0;4.0;9.0;2;64
78.0;193.0;62.0;2.0;14.0;5.0;2;78
80.0;173.0;76.0;2.0;8.0;3.0;4;77
82.0;196.0;66.0;2.0;21.0;9.0;2;76
80.0;198.0;84.0;2.0;9.0;5.0;3;77
80.0;170.0;91.0;0.0;2.0;7.0;2;67
80.0;202.0;83.0;2.0;20.0;9.0;2;70
81.0;202.0;80.0;3.0;22.0;6.0;1;83
78.0;196.0;94.0;1.0;15.0;5.0;5;62
78.0;182.0;66.0;2.0;18.0;9.0;2;69
76.0;181.0;69.0;2.0;14.0;5.0;4;75
83.0;180.0;78.0;3.0;0.0;5.0;1;108
81.0;201.0;89.0;2.0;8.0;6.0;3;88
81.0;181.0;69.0;1.0;7.0;5.0;2;73
79.0;191.0;109.0;2.0;20.0;8.0;5;60
82.0;185.0;67.0;3.0;11.0;8.0;2;90
77.0;190.0;74.0;2.0;16.0;9.0;1;77
83.0;192.0;79.0;2.0;15.0;8.0;3;79
78.0;191.0;89.0;2.0;19.0;4.0;1;76
83.0;170.0;83.0;0.0;4.0;6.0;1;70
78.0;201.0;64.0;1.0;19.0;2.0;2;68
78.0;194.0;87.0;1.0;8.0;3.0;2;75
79.0;182.0;68.0;2.0;13.0;7.0;1;77
82.0;210.0;86.0;3.0;4.0;6.0;2;97
81.0;186.0;77.0;2.0;9.0;4.0;3;84
80.0;182.0;82.0;3.0;1.0;8.0;1;94
78.0;180.0;82.0;2.0;14.0;1.0;2;82
81.0;198.0;92.0;1.0;4.0;7.0;2;78
78.0;175.0;87.0;3.0;3.0;8.0;3;84
81.0;181.0;66.0;1.0;21.0;3.0;3;63
79.0;183.0;83.0;2.0;8.0;6.0;4;76
80.0;180.0;72.0;1.0;11.0;10.0;2;65
78.0;197.0;78.0;2.0;10.0;5.0;2;81
77.0;192.0;89.0;1.0;14.0;8.0;3;63
82.0;187.0;75.0;2.0;5.0;3.0;3;92
76.0;171.0;65.0;1.0;16.0;6.0;1;67
78.0;196.0;78.0;2.0;17.0;1.0;4;75
83.0;178.0;92.0;3.0;18.0;7.0;2;80
78.0;178.0;85.0;1.0;8.0;6.0;3;68
77.0;195.0;67.0;2.0;10.0;2.0;2;88
79.0;192.0;85.0;1.0;2.0;8.0;4;71
81.0;177.0;92.0;1.0;14.0;2.0;3;67
77.0;157.0;85.0;1.0;15.0;6.0;3;54
81.0;198.0;65.0;2.0;17.0;3.0;2;86
79.0;202.0;61.0;2.0;12.0;3.0;1;92
80.0;167.0;60.0;2.0;8.0;8.0;3;80
77.0;198.0;83.0;1.0;13.0;2.0;1;72
81.0;164.0;94.0;2.0;5.0;8.0;2;77
82.0;188.0;79.0;1.0;9.0;9.0;1;73
82.0;179.0;82.0;2.0;9.0;4.0;3;76
80.0;205.0;87.0;2.0;21.0;3.0;3;75
80.0;177.0;95.0;2.0;11.0;6.0;3;73
81.0;195.0;73.0;3.0;0.0;9.0;2;95
80.0;186.0;71.0;1.0;1.0;7.0;3;78
78.0;196.0;86.0;2.0;17.0;6.0;2;76
82.0;182.0;73.0;2.0;10.0;8.0;1;83
81.0;181.0;71.0;2.0;17.0;8.0;4;66
79.0;203.0;80.0;3.0;20.0;7.0;2;85
80.0;184.0;104.0;2.0;2.0;7.0;2;81
81.0;185.0;93.0;0.0;11.0;3.0;3;61
83.0;169.0;64.0;1.0;0.0;1.0;3;86
80.0;164.0;63.0;3.0;6.0;9.0;1;92
78.0;199.0;110.0;1.0;16.0;3.0;3;65
77.0;199.0;75.0;3.0;21.0;8.0;3;80
79.0;162.0;89.0;1.0;1.0;10.0;2;70
79.0;176.0;88.0;2.0;11.0;9.0;2;75
79.0;169.0;67.0;3.0;7.0;7.0;4;82
79.0;173.0;65.0;2.0;9.0;1.0;1;87
80.0;181.0;63.0;2.0;7.0;9.0;3;76
81.0;196.0;76.0;3.0;13.0;8.0;2;88
81.0;192.0;86.0;2.0;5.0;9.0;1;83
80.0;191.0;65.0;0.0;16.0;7.0;4;56
81.0;173.0;75.0;3.0;6.0;2.0;3;99
82.0;203.0;70.0;1.0;2.0;4.0;2;89
81.0;195.0;80.0;0.0;15.0;8.0;1;62
81.0;192.0;73.0;1.0;9.0;2.0;3;81
80.0;190.0;83.0;2.0;2.0;7.0;2;83
80.0;195.0;99.0;0.0;2.0;9.0;2;64
78.0;168.0;65.0;3.0;9.0;10.0;1;90
76.0;177.0;98.0;1.0;0.0;1.0;2;72
81.0;166.0;67.0;1.0;10.0;7.0;3;70
82.0;182.0;75.0;1.0;1.0;5.0;3;78
79.0;182.0;72.0;2.0;11.0;1.0;2;87
79.0;170.0;81.0;3.0;22.0;4.0;2;81
76.0;202.0;74.0;1.0;17.0;6.0;1;68
78.0;188.0;87.0;1.0;21.0;6.0;3;62
80.0;178.0;68.0;2.0;4.0;6.0;3;82
82.0;166.0;68.0;3.0;1.0;8.0;3;94
80.0;178.0;89.0;1.0;14.0;8.0;1;68
81.0;170.0;92.0;1.0;0.0;8.0;4;70
81.0;210.0;75.0;1.0;12.0;7.0;3;72
80.0;197.0;105.0;3.0;8.0;2.0;1;95
81.0;184.0;81.0;1.0;6.0;7.0;2;76
79.0;175.0;61.0;3.0;19.0;3.0;3;81
82.0;182.0;60.0;3.0;5.0;6.0;1;100
81.0;183.0;77.0;1.0;10.0;9.0;3;70
80.0;191.0;74.0;2.0;8.0;7.0;2;87
80.0;176.0;63.0;2.0;0.0;3.0;1;91
80.0;171.0;65.0;1.0;6.0;6.0;1;80
79.0;173.0;77.0;2.0;17.0;7.0;5;68
80.0;184.0;69.0;1.0;22.0;6.0;2;65
